,revmodid,revmodcode,organization,english_translation,popular_alternative_name_or_acronym_most_recent,born,died,dead,age,duration,outcome_goal,adversary,achieve,partialsuccess,completesuccess,orderedsuccess,polcommand,nopolorgplus01,polorgplus,leader_s,leadershipdecapitation,killed,arrested,executed,separate,overthrow_takeover,empire,counterrev,reform,eliminate_expel,nsd,islamist,leftist,right,anarchist,identity_group_representation,excludedconstituentsatinception,size_year_one,size_peak,hegemonic,unifiedfront,area_of_operation,adversary.1,violent,nv,mixedapproach,as,ks,lethal,demonl,demonc,turnedviolent,ties,tiefights,sponsors,sponsorfights,west,latinamerica,mideastnafrica,africa,centraleurasia,southasia,seasia,eastasia,state,polity_year_one,polity_peak,dem_year_one,dem,autocracy,gdp_year_one,gdp,transition_to_democratic_party_politics,transitioned_from_organized_crime_to_resistance,transitioned_to_organized_crime,drugtrade,terrorism,foughtincivilwar,enteredpostcoldwar,lost_state_sponsorship,safe_haven,participates_in_negotiations,sas,sa,splinter_organization,ethnic,religious_sectarian,national,ideological,apocalyptic,fights_foreign_force
29,31,31AE,Devrimci Sol/Halk Der,Revolutionary Left,DEV-SOL,1978,1994.0,1,16.0,16.0,establish communist state in Turkey,Turkey,0,0,0,0,2,1,0,Dursun Karataş; Bedri Yagan,1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,Communist Turks,1.0,200.0,300.0,1,0,Turkey,Turkey,1,0,0,253,126,0.4980237,0.0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,1,19.0,19,1,1.0,0.0,1553.0,3168.0,0.0,0,1,0.0,1,0,1,1.0,0,0,0,0,1,0,0,0,1,0,0
30,32,32AF,al-Jabha al-Dimuqratiye li-Tahrir Filastin/Popular Democratic Front for the Liberation of Palestine (PDFLP),Democratic Front for the Liberation of Palestine (DFLP),DFLP,1969,,0,45.0,45.0,replace Israel with Socialist-Palestinian state,Israel,6,0,0,0,8,1,0,Nayef Hawatmeh; Yasser Abed Rabbu; Qais Samaral; Abdul Karim,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,1,0,0,Socialist Palestinians,1.0,100.0,1100.0,0,0,Israel/disputed territories,Israel,0,0,1,249,68,0.2730924,0.0,0,0,7,1,4,0,0,0,1,0,0,0,0,0,1,19.0,20,1,1.0,0.0,1588.0,31282.0,1.0,0,0,0.0,1,0,1,1.0,1,1,2,1,1,0,0,0,1,0,0
31,33,33AG,United Liberation Front of Assam (ULFA)/United Liberation Force of Assam/Sanjukta Mukti Fouj (SMF)/United Liberation Front of Assam-Anti-Talks Faction (ULFA-ATF)/United Liberation Front of Assam-Independent (ULFA-I),,ULFA,1979,,0,35.0,35.0,establish independent Assamese state,India,8,0,0,0,8,1,0,Arabinda Rajkhowa; Paresh Baruah ,1.0,0.0,1.0,0.0,1,0,0,0,0,0,1,0,1,0,0,Assamese,1.0,100.0,10000.0,1,0,India,India,0,0,1,249,595,2.389558,0.0,0,0,16,0,2,0,0,0,0,0,0,1,0,0,1,18.0,19,1,1.0,0.0,228.0,1489.0,0.0,0,1,0.0,1,0,1,1.0,1,0,0,0,0,1,0,0,0,0,0
32,34,34AH,Group Islamique Armé (GIA),Armed Islamic Group,GIA,1992,2005.0,1,13.0,13.0,establish Islamist state in Algeria,Algeria,0,0,0,0,0,1,0,Mansouri Miliani; Mohammed Allal (aka Moh Leveilley); Abdelhak Layada (aka Abu Adlane); Seif Allah Djafar (aka Mourad Sid Ahmed or Djafaar al-Afghan); Sherif Ghousmi (aka Ahmed Abu Abdullah or Sharif al-Qawasmi); Djamel Zitouni (aka Jamal Zaytuni); Antar Zouabri (aka Abou Talha); Rachid Oukali (aka Abou Tourab); Boulenouar Oukil; Nourredine Boudiafi,1.0,0.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,Islamist Algerians,1.0,1000.0,1000.0,1,0,Algeria,Algeria,1,0,0,239,1478,6.184101,0.0,0,0,6,0,1,0,0,0,1,0,0,0,0,0,1,8.0,12,0,0.0,1.0,1766.0,4967.0,0.0,0,1,0.0,1,1,1,1.0,0,0,3,1,1,0,1,0,0,0,0
33,35,35AI,Brigate Rosse/Brigate Rosse-Partito Comunista Combatente (BR-PCC)/Anna Maria Ludmann Column/March 28 Brigade/Potere Proletario Armato,Red Brigades/Red Brigades-Fighting Communist Party/Armed Proletarian Power,,1967,1988.0,1,21.0,21.0,establish communist state in Italy,Italy,0,0,0,0,2,1,0,Renato Curcio; Alberto Franceschini; Mara Cagol; Mario Moretti; Antonio Negri ,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,1,0,0,Communist Italians,1.0,10.0,3000.0,1,0,Italy; Europe,Italy,1,0,0,221,83,0.3755656,0.0,0,0,5,1,1,0,1,0,0,0,0,0,0,0,1,20.0,20,1,1.0,0.0,1534.0,15170.0,0.0,1,0,1.0,1,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0
34,36,36AJ,Alianza Republicana Nacionalista (ARENA)/Ejército Segredo Anti-Comunista (ESA)/Anti-Communist Front/Walter Alasia Column,National Republican Alliance,ARENA,1976,,0,38.0,13.0,preserve non-communist El Salvador,FMLN; Christian-Democrats,18,1,1,2,16,0,1,"Roberto D'Aubuisson Arrieta (aka Blowtorch Bob""",0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,Capitalist El Salvadorans,0.0,10000.0,10000.0,1,0,El Salvador; Guatemala,FMLN; Christian-Democrats,0,0,1,19,11,0.5789474,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0
35,37,37AK,Jaish Lubnan al-Janubi/Jaish Lubnan al-Hurr/Army of Free Lebanon/Haddad's militia/Independent Free Lebanon,South Lebanon Army (SLA),SLA,1976,2000.0,1,24.0,24.0,establish liberal-democratic Lebanon; reestablish independent Lebanon,Palestinians; leftwing Lebanese militias; Hezbollah; Syria; Iran,0,0,0,0,6,1,0,Sa'ad Haddad; Antoine Lahad,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,Maronite Lebanese,0.0,3000.0,5000.0,0,0,Lebanon; Israel,Palestinians; leftwing Lebanese militias; Hezbollah; Syria; Iran,0,0,1,1000,800,0.8,0.0,0,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,1,1,1.0,1,0,0,0,0,0,1,0,0,0,1
36,38,38AL,Grupos de Resistencia Antifascista Primero de Octubre (GRAPO)/Partido Comunista de España (Reconstituido) (PCEr),First of October Antifascist Resistance Group/Reconstituted Communist Party of Spain ,GRAPO,1975,2007.0,1,32.0,32.0,establish Maoist state in Spain,Spain; U.S.,0,0,0,0,4,1,0,"Juan Carlos Delgado de Codex; Manuel Pérez Martinez ""Camarada Arenas""",1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,Maoist Spaniards,1.0,30.0,300.0,0,0,Spain,Spain; U.S.,1,0,0,210,86,0.4095238,0.0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,1,3.0,20,0,1.0,0.0,3222.0,32130.0,0.0,0,1,0.0,1,0,1,0.0,0,0,0,0,0,0,0,0,1,0,1
37,39,39AM,Coordinadora Guerrillera Simón Bolívar (CGSB)/Coordinadora Nacional Guerrillera (CNG) [umbrella org],Simón Bolívar Guerrilla Coordinating Board/National Guerrilla Coordinating Board,CGSB,1985,1994.0,1,9.0,9.0,replace Colombian regime with socialist state,Colombia,0,0,0,0,4,1,0,Francisco Caraballo,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,1,0,0,Socialist Colombians,1.0,8000.0,10000.0,1,1,Colombia; Latin America,Colombia,1,0,0,206,381,1.849515,0.0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,1,18.0,19,1,1.0,0.0,1125.0,1387.0,0.0,1,1,1.0,1,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0
38,40,40AN,Lord's Resistance Army (LRA)/Holy Spirit Movement/Holy Spirit Mobile Force/United Holy Salvation Army/Uganda Christian Army,,LRA,1986,,0,28.0,28.0,establish theocracy in Uganda based on the Ten Commandments/perpetuate Konyism,Uganda; Congo; DRC; CAR; Sudan,4,0,0,0,0,1,0,Alice Auma (aka Lakwena); Joseph Kony,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,Konyist Christians,1.0,500.0,3000.0,1,1,Uganda; Congo; DRC; CAR; Sudan,Uganda; Congo; DRC; CAR; Sudan,1,0,0,211,2643,12.52607,0.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,13.0,15,0,0.0,1.0,259.0,509.0,0.0,0,1,0.0,1,0,1,1.0,1,0,0,0,0,0,0,0,1,1,1
39,41,41AO,Armenian Secret Army for the Liberation of Armenia (ASALA)/The Prisoner Kurken Yanikian Group/Orly Organization/Third of October Group/Ninth of June Organization/Armenian Liberation Movement/Yaya Kashakan Suicide Squad,,ASALA,1975,1991.0,1,16.0,16.0,coerce Turkey into ceding territory to Armenia,Turkey; France; Switzerland; Hungary; PLO; NATO; Israel; Dashnak,0,0,0,0,4,1,0,Hagop Hagopian; Kevork Ajemian ,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,Armenians,1.0,100.0,300.0,1,0,Lebanon; Europe; Armenia,Turkey; France; Switzerland; Hungary; PLO; NATO; Israel; Dashnak,1,0,0,212,63,0.2971698,0.0,0,0,8,0,1,0,0,0,1,0,0,0,0,0,1,0.0,19,1,1.0,0.0,0.0,1246.0,0.0,0,0,0.0,1,0,0,0.0,1,0,0,0,0,1,0,0,0,0,1
40,42,42AP,Resistência Nacional Moçambicana (RENAMO)/Movimiento da Resistencia Mocambicana (MRM),Mozambique National Resistance Movement/Mozambique Resistance Movement,RENAMO,1976,,0,38.0,19.0,stymie communism and establish populist state in Mozambique,Mozambique,10,1,0,1,16,0,1,André Matsangaissa; Afonso Dhlakama,1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,Capitalist Mozambicans,1.0,1000.0,20000.0,1,1,Mozambique,Mozambique,0,0,1,199,2270,11.40703,0.0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,1,2.0,15,0,0.0,1.0,473.0,194.0,1.0,0,0,0.0,1,1,1,1.0,1,1,0,0,0,0,0,0,1,0,0
41,43,43AQ,Harakat al-Shabaab al-Mujahedin (HSM),Struggling Youth Movement,al-Shabaab,2004,,0,10.0,10.0,establish Islamist state in Somalia,Somalia; African Union; Ethiopia; Uganda; Kenya; Turkey; Qatar; Djibouti; U.N.; U.S.; Denmark,6,0,0,0,2,1,0,"Aden Hashi Fasha (aka ""Ayro""); Ahmad Abdi Godane; Ahmad Umar",1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,Islamist Somalis,1.0,13000.0,14500.0,1,1,Somalia; Uganda; Kenya,Somalia; African Union; Ethiopia; Uganda; Kenya; Turkey; Qatar; Djibouti; U.N.; U.S.; Denmark,1,0,0,1735,4180,2.409222,0.0,0,0,6,1,1,0,0,0,0,1,0,0,0,0,1,0.0,15,0,0.0,1.0,0.0,128.0,0.0,0,1,0.0,1,1,1,0.0,0,0,58,1,1,0,1,0,0,0,1
42,44,44AR,Moro National Liberation Front (MNLF)/Bangsamoro Army (BMA),,MNLF,1969,,0,45.0,45.0,establish Islamic-Bangsamoro state; establish automous Bangsamoro region,Philippines,8,0,0,0,8,1,0,Nur Misuari,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,Bangsamoro,1.0,11250.0,30000.0,1,0,Philippines,Philippines,0,0,1,187,619,3.31016,0.0,0,0,3,1,2,0,0,0,0,0,0,0,1,0,1,15.0,18,0,1.0,0.0,242.0,1170.0,0.0,1,1,1.0,1,1,1,0.0,0,1,0,0,0,1,0,0,0,0,0
43,45,45AS,Abu Sayyaf Group,,Abu Sayyaf,1991,,0,23.0,23.0,establish Islamist state in the Philippines,Philippines,6,0,0,0,0,1,0,Abdurajik Abubakar Janjalani; Khadaffy Janjalani; Radulan Sahiron; Yasser Igasan,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,Islamist Filipinos,1.0,100.0,2500.0,0,0,Philippines,Philippines,1,0,0,209,584,2.794258,0.0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,1,18.0,18,1,1.0,0.0,715.0,2140.0,0.0,1,1,1.0,1,1,1,0.0,0,0,0,0,1,0,1,0,0,0,0
44,46,46AT,Munazzamat at-Tahrir al-Filastiniyyeh/Jaish Tahrir Filastin,Palestine Liberation Organization (PLO)/Palestine Liberation Army,PLO,1964,,0,50.0,35.0,replace Israel with a Palestinian state; establish Palestinian state ,Israel; ANO; Amal; PSP; Hezb al-Shu'aye al-Lubnani; Egypt; USSR; Iraq,10,1,0,1,16,0,1,Ahmad al-Shukeiri; Yahya Hammoudeh; Yasser Arafat; Mahmoud Abbas (aka Abu Mazen),0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,Palestinians,1.0,10000.0,40000.0,1,1,global,Israel; ANO; Amal; PSP; Hezb al-Shu'aye al-Lubnani; Egypt; USSR; Iraq,0,0,1,179,272,1.519553,0.0,0,0,27,1,4,0,0,0,1,0,0,0,0,0,1,20.0,20,1,1.0,0.0,1376.0,31282.0,1.0,1,1,1.0,1,0,1,1.0,3,1,0,0,0,0,0,1,0,0,0
45,47,47AU,Revolução dos Cravos/Movimento das Forças Armadas (MFA),Carnation Revolution/Armed Forces Movement,,1974,1974.0,1,0.9,0.9,replace Estado Novo regime with democratic state,Portugal,20,1,1,2,2,1,0,Otelo Saraiva de Carvalho; Salgueiro Maia,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,Pro-Democracy Portuguese,1.0,200.0,10000.0,0,0,Portugal,Portugal,0,1,0,0,0,0.0,5.0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,1,0,0.0,1.0,2001.0,7048.0,1.0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0
46,48,48AV,Muhajir Qami Movement (MQM)/Haqiqi Muhajir Qami Movement (MQM-H),,MQM,1984,,0,30.0,20.0,establish autonomous Muhajir province in Pakistan; embolden democracy in Pakistan,Pakistani elite,2,0,0,0,2,1,0,Altaf Hussain,1.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,Muhajir Pakistanis,1.0,1000.0,3000.0,0,0,Pakistan,Pakistani elite,1,0,0,170,259,1.523529,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1,0,1,0.0,1,0,0,0,0,1,0,0,0,0,0
47,49,49AW,al-Jabha al-Sha'biyye li-Tahrir Filastin/Hizb al-'Amal al-Ishtiraki al-'Arabi,Popular Front for the Liberation of Palestine (PFLP)/Arab Socialist Action Party (ASAP),PFLP,1967,,0,47.0,47.0,replace Israel with Socialist-Palestinian state,Israel; Germany; Jordan; the West; Saudi Arabia; the Shah's Iran,4,0,0,0,8,1,0,George Habash; Mustafa Alhaj (aka Abu Ali Mustafa); Ahmad Sa'adat,1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,Socialist Palestinians,1.0,2000.0,2000.0,0,0,Middle East; Europe,Israel; Germany; Jordan; the West; Saudi Arabia; the Shah's Iran,0,0,1,168,179,1.065476,0.0,0,0,21,1,4,0,0,0,1,0,0,0,0,0,1,20.0,20,1,1.0,0.0,1428.0,31282.0,1.0,0,0,1.0,1,0,1,1.0,1,0,12,1,0,0,0,0,1,0,1
48,50,50AX,Fuerzas Populares de Liberacion (FPL)/Bloque Popular Revolucionario (BPR),Popular Liberation Forces/Popular Revolutionary Bloc,FPL,1970,1995.0,1,25.0,25.0,establish communist state in El Salvador; establish leftist state,El Salvador; U.S.,6,0,0,0,4,1,0,"Salvador Cayetano Carpio; Mélida Anaya Montes ""Ana Mariá""",1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,Communist/Leftist El Salvadorans,1.0,200.0,200.0,1,0,El Salvador,El Salvador; U.S.,0,0,1,167,161,0.9640719,0.0,0,0,6,0,5,0,0,1,0,0,0,0,0,0,1,10.0,17,0,1.0,0.0,309.0,1083.0,1.0,0,0,0.0,1,1,1,1.0,0,1,0,0,0,0,0,0,1,0,1
49,51,51AY,Khmer Rouge/Communist Party of Kampuchea/Kampuchea People's Revolutionary Party (KPRP)/Democratic Kampuchea/Revolutionary Army of Kampuchea/National Army of Democratic Kampuchea,Red Khmers,Khmer Rouge,1951,1999.0,1,48.0,48.0,establish communist state in Cambodia; preserve communist state; re-gain state,Vietnam; Cambodia,0,0,0,0,4,1,0,Pol Pot; Ta Mok,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,1,0,0,Communist Cambodians,1.0,1000.0,68000.0,1,1,Cambodia,Vietnam; Cambodia,0,0,1,263,724,2.752852,0.0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,1,1.0,11,0,0.0,1.0,100.0,308.0,0.0,0,0,0.0,1,1,1,1.0,0,0,0,0,1,0,0,0,1,0,1
50,52,52AZ,Huelga de Brazos Caidos/Comité Nacional de Reconstrucción,Strike of Fallen Arms/National Reconstruction Committee,,1944,1944.0,1,0.9,0.9,replace regime with democratic government ,El Salvador,20,1,1,2,12,0,1,Fabio Castillo; Jorge Bustamente; Galindo Pohl; Mario Colorado; Raul Castellanos,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,Pro-Democracy El Salvadorans,1.0,30000.0,30000.0,1,0,El Salvador,El Salvador,0,1,0,0,0,0.0,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2.0,2,0,0.0,1.0,1151.0,1151.0,0.0,0,0,0.0,0,0,0,,0,1,0,0,0,0,0,0,1,0,0
51,53,53BA,Front Islamique du Salut (FIS),Islamic Salvation Front,FIS,1989,1995.0,1,6.0,6.0,establish Islamist state in Algeria,Algeria,0,0,0,0,2,1,0,Madani Mezrag,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,0,Islamist Algerians,1.0,5000.0,10000.0,1,0,Algeria,Algeria,0,0,1,153,216,1.411765,0.0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,8.0,8,0,0.0,1.0,2203.0,2852.0,0.0,0,0,0.0,1,1,1,0.0,0,0,0,0,0,0,1,0,0,0,0
52,54,54BB,Tanzim al-Qaeda fi Bilad al-Maghreb al-Islami/Groupe Salafiste pour la Prédication et le Combat (GSPC),al-Qaeda in the Islamic Maghreb (AQIM)/Salafi Group for Preaching and Fighting,AQIM,1998,,0,16.0,16.0,establish Islamist state in Algeria; establish Islamist state in North Africa,North African regimes,6,0,0,0,4,1,0,Hassan Hattab; Nabil Sahraoui; Abu Mus'ab al-Wadoud,1.0,1.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,Islamist Algerians/North Africans,1.0,100.0,1000.0,1,0,North Africa,North African regimes,1,0,0,398,1260,3.165829,0.0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,1,7.0,12,0,0.0,1.0,1588.0,4967.0,0.0,0,1,1.0,1,1,1,0.0,0,0,37,1,1,0,1,0,0,0,1
53,55,55BC,Lashkar-e Toiba (LeT)/al-Mansoorian/Jamaat ud-Dawa (JuD)/Merkaz ud-Dawa wal-Irshad (MDI)/al-Arifeen/al-Qanoon/al-Medinah Regiment,Army of the Pure,LeT,1985,,0,29.0,29.0,establish Islamist state in South Asia,India,6,0,0,0,8,1,0,Hafiz Muhammed Saeed; Maulana Abdul Wahid Kashmiri ,1.0,0.0,1.0,0.0,0,1,0,0,0,0,1,1,0,0,0,Islamist Pakistanis,1.0,500.0,10000.0,1,0,Pakistan; India,India,0,0,1,149,1127,7.563758,0.0,0,0,15,1,1,0,0,0,0,0,0,0,1,0,1,3.0,19,0,1.0,0.0,353.0,1489.0,0.0,0,1,0.0,1,0,1,0.0,1,0,13,1,0,0,1,0,0,0,0
54,56,56BD,Rote Armee Fraktion (RAF)/Baader-Meinhof Group/Baader Gang/Rote Hilfe/Kommando Gudrun Enslin/Haag-Meyer Group/Waltraud Boock Liberation Group/Kommando Antich-Meinhof/Kommando Siegfried Hausner/Kommando George Jackson/Kommando Crespo Cepa Gallende /Fighting Unit Christos Tsoutsouvis/Fighting Unit Hind Alameh/Fighting Unit Mustafa Aktas/Fighting Unit Rolando Ulalia/Fighting Unit Sheban Atlouf/Group of March 6/Kommando Sigurd Debus/Kommando Ingrid Schubert/Kommando Mara Cagal/Kommando Michael Knoll-Willy Peter Stoll/Kommando Patsy O'Hara,Red Army Faction,RAF,1968,1998.0,1,30.0,30.0,instigate communist revolution in Europe,West Germany; U.S./the West,0,0,0,0,0,1,0,Andreas Baader; Gudrun Ensslin; Christian Klar; Brigitte Margret Ida Mohnhaupt; Horst Ludwig Meyer; Barbara Meyer; Susanne Albrecht,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,Communist Germans,1.0,5.0,150.0,1,0,Western Europe,West Germany; U.S./the West,1,0,0,123,28,0.2276423,0.0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,1,20.0,20,1,1.0,0.0,5000.0,30888.0,0.0,0,1,0.0,1,0,1,0.0,0,0,0,0,0,0,0,0,1,0,1
55,57,57BE,Páirtí Poblachtach Sóisialach na hÉireann/Arm Saoirse Náisiúnta na hÉireann,Irish Republican Socialist Party (IRSP)/Irish National Liberation Army (INLA),INLA,1974,,0,40.0,40.0,establish Socialist-Irish state,UK; LVF; OIRA,4,0,0,0,8,1,0,"Seamus Costello; Ronnie Bunting; Dominick ""Mad Dog"" McGlinchey; Harry Flynn; Gerard ""Dr. Death"" Steenson; Thomas Power; Hugh Torney; Gino Gallagher",1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,Socialist Irish Catholics,1.0,200.0,200.0,0,0,Northern Ireland,UK; LVF; OIRA,0,0,1,123,105,0.8536586,0.0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,20.0,20,1,1.0,0.0,3666.0,46123.0,0.0,0,1,0.0,1,1,1,0.0,0,0,0,0,1,0,0,0,1,0,0
56,58,58BF,al-Quwwat al-Libnaniyye/al-Quwwat al-Libnaniyye Geagea/Front for Freedom and Man in Lebanon/Lebanese Front,Lebanese Forces (LF)/LF-Geagea,LF,1975,,0,39.0,39.0,"preserve Maronite-dominated state, especially control over East Beirut and Mount Lebanon/reestablish Maronite-dominated",pro-Syrian Lebanese organizations; Syria,10,1,0,1,20,0,1,Bashir Gemayel; Amin Gemayel; Samir Geagea; Pierre Gemayel; Camille Chamoun; Charles Habib Malik,1.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,Maronites,0.0,500.0,40000.0,0,0,Lebanon,pro-Syrian Lebanese organizations; Syria,0,0,1,25,1500,60.0,0.0,0,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,1,1,,0,1,90,0,0,0,1,0,0,0,0
57,59,59BG,Epanastatiki Organosi Dekaefta Noemvri/Social Resistance/June 1978 Organization,Revolutionary Organization November 17 (17N),17N,1975,2002.0,1,27.0,27.0,establish communist state in Greece,Greece; Turkey; U.S.; NATO; EU,0,0,0,0,2,1,0,Alexandros Giotopoulos; Dimitris Koufodinas,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,1,0,0,Communist Greeks,1.0,10.0,25.0,1,0,Greece,Greece; Turkey; U.S.; NATO; EU,1,0,0,123,26,0.2113821,0.0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,1,20.0,20,1,1.0,0.0,7820.0,13292.0,0.0,0,1,0.0,1,0,1,0.0,0,0,0,0,0,0,0,0,1,0,1
58,60,60BH,Animal Liberation Front (ALF),,ALF,1976,,0,38.0,38.0,establish maximalist animal rights in the developed world,exploiters of animals,4,0,0,0,2,1,0,Ronnie Lee,1.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,1,0,0,Western animal rights activists,0.0,10.0,10.0,1,1,North America/Western Europe,exploiters of animals,0,0,1,116,0,0.0,0.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,1,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0
59,61,61BI,Ansar al-Sunnah,Supporters of the Sunna,,2003,2007.0,1,4.0,4.0,reestablish the Islamic Caliphate,Iraq; U.S.,0,0,0,0,2,1,0,Abu Abdullah al-Shafii; Abu Abdullah al-Hassan bin Mahmoud; Abu Wa'el Sa'adun al-Qadi; Sheik Abu Hind; Abu Sajjad,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,Mujahedin,1.0,100.0,100.0,0,0,Iraq,Iraq; U.S.,1,0,0,114,527,4.622807,0.0,0,0,7,1,0,0,0,0,1,0,0,0,0,0,1,20.0,20,1,1.0,0.0,40000.0,48061.0,0.0,0,0,0.0,1,1,1,0.0,0,0,39,1,1,0,1,0,0,0,1
60,62,62BJ,Gerakan Aceh Merdeka (GAM)/Aceh Sumatra National Liberation Front (ASNLF)/Muslim National Liberation Front for Aceh (NLFA),Free Aceh Movement,GAM,1976,2005.0,1,29.0,29.0,establish independent state in Aceh,Indonesia,10,1,0,1,14,0,1,Hasan Di Tiro ,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,Acehnese,1.0,24.0,15000.0,1,1,Southeast Asia; Sweden,Indonesia,0,0,1,112,133,1.1875,0.0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,1,3.0,18,0,1.0,0.0,293.0,1258.0,1.0,0,1,1.0,1,0,1,0.0,0,1,0,0,0,1,0,0,0,0,0
61,63,63BK,Mujahedin-e Khalq (MeK),Holy Warriors of the Masses,MeK,1965,,0,49.0,49.0,establish communist-Kurdish state,Iran; Kitaeb Hezbollah,2,0,0,0,4,1,0,Massoud Rajavi; Maryam Rajavi; Mousa Khiabani; Ali Zarkesh,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,Communist Kurds,1.0,10.0,25000.0,1,0,Iran; Iraq; France,Iran; Kitaeb Hezbollah,1,0,0,111,516,4.648649,0.0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,1,0.0,13,0,0.0,1.0,247.0,4678.0,0.0,0,1,0.0,1,0,1,1.0,0,0,0,0,1,0,0,0,1,0,0
62,64,64BL,People's War Group (PWG),PWG,PWG,1980,2004.0,1,24.0,24.0,establish communist state; establish Maoist state,India,0,0,0,0,6,1,0,Kondapalli Sittaramayya; Muppala Lakshman Rao (alias Ganapathi) ,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,1,0,0,Communist/Maoist Indians ,1.0,1000.0,5000.0,0,0,India,India,1,0,0,93,410,4.408602,0.0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,18.0,19,1,1.0,0.0,272.0,643.0,0.0,0,0,0.0,1,0,1,0.0,0,1,0,0,1,0,0,0,1,0,0
